,id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,p_risk,is_flagged
1002,908,2,ad_post,furniture,rural,android,15.3,2,0,1,117.18,3,0,0,0,0,,0.43897248895616076,0
1003,526,2,ad_post,phones,metro,android,68.5,2,0,0,,4,262,0,0,0,15.3,0.438779791678632,0
1004,1285,4,ad_post,other,metro,android,80.8,1,0,0,112.36,4,84,0,0,0,17.4,0.43876116478935434,0
1005,941,3,ad_post,electronics,urban,ios,77.0,3,0,0,450.06,5,126,0,0,0,16.4,0.43805932837062855,0
1006,802,4,ad_post,furniture,urban,ios,55.0,0,0,0,87.2,1,83,0,0,0,6.6,0.43804424703907724,0
1007,225,5,ad_post,other,urban,android,114.9,3,0,0,32.14,2,184,0,0,1,21.7,0.438013446091833,0
1008,1521,4,ad_post,electronics,metro,android,69.9,4,0,1,403.52,1,162,0,0,1,38.3,0.4370966824132388,0
1009,332,4,ad_post,bikes,urban,web,31.8,3,0,0,86.67,1,0,0,0,0,8.0,0.43677839052905715,0
1010,20,4,ad_post,furniture,urban,android,30.7,3,0,0,167.69,1,91,0,0,0,51.3,0.4365356332604292,0
1011,1206,1,ad_post,bikes,urban,android,70.8,3,0,0,127.37,3,25,0,0,0,39.8,0.43619001895603376,0
1012,1493,1,message_send,phones,rural,android,34.4,2,0,1,128.91,4,40,0,0,0,26.5,0.43580578181343316,0
1013,420,2,ad_post,other,metro,ios,52.0,1,0,0,,2,218,0,0,0,72.4,0.43554333126760236,0
1014,645,4,ad_post,furniture,metro,ios,84.6,3,0,0,256.54,0,17,0,0,0,33.6,0.43526859594754813,0
1015,1110,4,ad_post,phones,metro,ios,13.5,3,0,1,,3,132,0,0,0,1.9,0.4349852272458301,0
1016,1100,2,ad_post,fashion,metro,ios,22.6,2,0,2,123.2,6,102,0,0,1,41.2,0.4343935477418177,0
1017,1153,5,ad_post,other,rural,web,19.7,5,1,2,90.38,1,120,0,0,0,23.9,0.4340371279970896,0
1018,520,2,message_send,other,metro,android,53.5,2,0,0,415.04,0,209,0,0,0,20.4,0.43362402001541556,0
1019,1174,1,ad_post,bikes,,ios,14.6,0,0,1,258.86,2,78,0,0,0,54.8,0.4336121046203924,0
1020,1811,5,message_send,electronics,urban,web,13.0,0,0,1,177.54,2,197,0,0,1,12.6,0.4335767605640401,0
1021,1665,2,ad_post,phones,metro,ios,27.2,2,0,1,136.79,5,100,0,0,0,13.2,0.433273614025317,0
1022,1007,3,ad_post,electronics,metro,android,86.1,3,0,0,36.05,2,83,0,0,0,15.2,0.43254670602775985,0
1023,317,4,ad_post,bikes,metro,android,87.9,1,0,1,145.29,0,120,0,0,1,7.9,0.43238310044359113,0
1024,807,1,message_send,furniture,rural,web,62.4,1,0,0,720.6,4,147,0,0,0,9.2,0.4321987438503387,0
1025,776,1,ad_post,fashion,rural,android,7.3,1,0,1,106.74,3,147,0,0,0,21.4,0.43183428374136024,0
1026,548,3,ad_post,electronics,metro,android,89.5,3,0,1,47.74,3,136,0,0,1,2.3,0.4315879913557616,0
1027,1650,1,ad_post,fashion,rural,ios,32.8,2,0,1,118.27,6,151,0,0,0,4.0,0.43132742961665943,0
1028,151,4,ad_post,electronics,rural,ios,31.8,1,0,1,136.67,1,0,0,0,0,44.8,0.43085481171635,0
1029,1299,5,message_send,furniture,,android,64.9,5,0,0,870.99,4,205,0,0,0,67.7,0.430519775146611,0
1030,662,5,ad_post,other,urban,ios,50.0,3,0,0,346.22,1,117,0,0,0,26.5,0.43049741640121375,0
1031,1135,1,message_send,electronics,metro,ios,155.2,0,0,1,50.4,1,80,0,1,0,51.8,0.43045397770070065,0
1032,1239,3,ad_post,furniture,urban,ios,61.7,1,0,0,89.89,2,86,0,0,0,9.0,0.43034525123141704,0
1033,1663,5,ad_post,bikes,rural,android,28.7,3,0,1,6.86,5,105,0,0,0,3.7,0.4301129848405954,0
1034,536,1,ad_post,bikes,metro,android,5.5,2,0,1,274.66,2,123,0,0,0,8.5,0.4300931263242303,0
1035,1688,5,ad_post,fashion,metro,android,92.2,3,0,0,140.04,5,129,0,0,0,19.2,0.42988381519367175,0
1036,494,3,ad_post,fashion,rural,android,33.7,4,0,1,92.12,5,0,0,0,0,36.5,0.42946405434727886,0
1037,39,3,ad_post,other,urban,ios,54.2,3,0,0,55.36,0,0,0,0,0,61.1,0.42930302571273726,0
1038,1924,4,ad_post,electronics,,ios,15.4,2,0,1,91.7,4,134,0,0,0,7.0,0.42927077512899087,0
1039,1272,3,ad_post,other,metro,android,65.4,2,0,0,84.09,3,163,0,0,0,28.7,0.4289790305277172,0
1040,444,1,ad_post,furniture,urban,ios,44.0,4,0,2,782.83,6,150,0,1,0,24.0,0.4288658232545455,0
1041,510,2,ad_post,electronics,metro,ios,26.5,1,0,1,199.0,3,71,0,0,0,4.5,0.4283319451398046,0
1042,504,1,message_send,furniture,metro,ios,83.3,2,0,0,69.33,5,187,0,0,0,34.3,0.4281338343892253,0
1043,256,2,ad_post,other,metro,web,30.4,2,0,0,165.26,2,148,0,0,0,4.7,0.42804053570933603,0
1044,1116,1,message_send,furniture,metro,android,45.7,5,0,0,293.99,0,227,0,0,0,28.4,0.4278095629342914,0
1045,431,2,ad_post,electronics,metro,android,99.7,1,0,0,121.01,2,62,0,0,0,4.2,0.4276639602805971,0
1046,1894,2,ad_post,furniture,urban,ios,56.2,3,0,1,243.99,1,66,0,0,1,58.9,0.4276361063266204,0
1047,993,3,message_send,phones,rural,android,183.0,3,0,0,54.83,3,246,0,0,1,4.2,0.42736736052132274,0
1048,1468,4,ad_post,furniture,metro,ios,19.6,1,0,1,128.3,3,14,0,0,0,15.9,0.427354591937275,0
1049,1896,3,message_send,furniture,metro,android,61.3,4,0,0,64.69,2,201,0,0,0,4.6,0.4273353553479706,0
1050,1645,5,message_send,furniture,metro,ios,60.0,3,0,1,,1,227,0,0,1,57.0,0.427277125999491,0
1051,784,2,ad_post,phones,urban,ios,54.2,4,0,2,100.67,3,77,0,1,0,14.9,0.42700588025589054,0
1052,374,5,ad_post,bikes,urban,ios,93.9,3,0,0,153.82,2,0,0,0,0,,0.4270042969729237,0
1053,1329,4,message_send,furniture,urban,android,32.2,4,0,0,241.96,1,184,0,0,0,17.4,0.42689115986834797,0
1054,714,2,ad_post,bikes,metro,ios,265.7,2,1,0,248.82,2,44,0,0,0,94.4,0.4266864642992485,0
1055,1350,1,message_send,other,metro,android,87.0,2,0,0,332.34,2,89,0,0,0,12.0,0.4266504973183672,0
1056,1199,1,ad_post,electronics,metro,android,12.2,3,0,1,448.65,4,105,0,0,0,23.1,0.42644795363059496,0
1057,1485,2,ad_post,electronics,rural,ios,169.5,2,0,1,136.41,0,90,0,1,0,6.4,0.42642069216914746,0
1058,1682,5,message_send,other,rural,android,164.2,2,0,0,189.94,1,182,0,0,1,39.5,0.42633601241302016,0
1059,1712,5,ad_post,other,urban,ios,57.4,2,0,0,197.63,4,160,0,0,0,26.7,0.4253376856071784,0
1060,1196,5,ad_post,electronics,rural,android,15.6,6,0,1,342.93,3,132,0,0,0,1.3,0.42524039389525337,0
1061,798,1,message_send,phones,rural,ios,36.4,2,0,1,181.34,3,140,0,0,0,7.9,0.4251379324329134,0
1062,224,1,message_send,other,urban,ios,63.8,5,0,0,464.01,6,226,0,0,0,4.8,0.4244217621420907,0
1063,593,5,ad_post,other,rural,android,31.8,2,0,1,,5,0,0,0,0,25.2,0.4234630737025057,0
1064,318,1,ad_post,other,metro,web,56.9,3,0,0,225.41,4,54,0,0,0,5.4,0.4234103809376257,0
1065,222,2,message_send,phones,metro,android,5.8,1,0,2,81.92,1,156,0,0,1,14.7,0.42284107205122806,0
1066,171,1,ad_post,other,metro,android,27.2,2,0,2,,5,14,0,0,1,0.8,0.4224545654906065,0
1067,1892,2,ad_post,fashion,metro,android,14.8,2,0,1,372.37,2,57,0,0,0,19.7,0.4223085007041717,0
1068,1986,4,ad_post,furniture,rural,ios,117.0,3,0,0,143.04,5,84,0,0,0,17.6,0.4221565185953977,0
1069,818,4,ad_post,phones,metro,android,22.7,2,0,1,,4,83,0,0,0,11.3,0.4220593567808285,0
1070,1746,4,ad_post,fashion,urban,android,18.3,2,0,2,59.7,1,187,0,1,0,3.9,0.42192461917137414,0
1071,379,4,ad_post,electronics,metro,android,103.2,1,0,1,40.53,2,84,0,0,1,3.4,0.42175560039217147,0
1072,1453,5,message_send,other,metro,web,71.4,1,0,1,411.1,4,34,0,0,1,28.8,0.42052068266945364,0
1073,1871,3,ad_post,furniture,urban,android,54.9,8,0,1,163.95,4,112,0,0,1,15.5,0.42037210071577,0
1074,574,5,ad_post,other,rural,ios,102.5,4,0,0,63.32,3,123,0,0,0,13.5,0.4192474154753019,0
1075,240,1,ad_post,furniture,metro,android,80.2,5,0,0,259.06,2,95,0,0,0,15.5,0.4192226232587584,0
1076,291,3,message_send,bikes,urban,ios,61.4,4,0,0,43.83,3,262,0,0,0,5.3,0.41904768569934453,0
1077,250,3,message_send,other,urban,android,75.9,4,0,0,713.92,3,71,0,0,0,4.4,0.4187835208207743,0
1078,1096,4,message_send,furniture,urban,android,36.2,5,0,0,272.4,0,167,0,0,0,13.4,0.4187314165073383,0
1079,722,4,ad_post,electronics,rural,ios,135.0,1,0,0,158.51,5,104,0,0,0,6.6,0.41859069079782074,0
1080,1599,3,ad_post,phones,metro,web,86.9,4,0,0,298.68,8,102,0,0,0,1.6,0.4185136118313609,0
1081,364,1,message_send,electronics,metro,android,12.3,3,0,1,179.58,3,95,0,0,0,32.9,0.4183644420708777,0
1082,178,1,ad_post,electronics,,android,182.0,2,0,1,51.27,5,22,0,1,0,3.4,0.41820729991324496,0
1083,1263,4,message_send,fashion,metro,android,83.0,1,0,0,77.98,1,184,0,0,0,6.0,0.4180428120201044,0
1084,634,2,message_send,electronics,metro,android,89.8,3,0,0,,2,128,0,0,0,33.8,0.4179471675019771,0
1085,123,5,ad_post,fashion,urban,android,60.7,4,0,0,285.68,1,61,0,0,0,53.3,0.41744920835642885,0
1086,1037,3,ad_post,furniture,urban,android,43.3,5,0,0,188.51,2,150,0,0,0,12.1,0.4173612709063038,0
1087,1532,3,ad_post,phones,rural,android,124.9,3,0,0,374.98,2,64,0,0,0,6.8,0.4172774070772753,0
1088,1426,5,ad_post,phones,metro,android,22.9,5,0,1,20.22,4,64,0,0,0,8.9,0.41722962549284115,0
1089,1258,1,message_send,phones,metro,ios,258.5,4,1,0,22.26,4,181,0,0,0,74.7,0.41684435993286567,0
1090,615,5,message_send,other,urban,ios,47.9,6,0,1,428.05,2,255,0,0,1,,0.41683486317172347,0
1091,1856,2,ad_post,bikes,metro,android,16.0,2,0,1,188.97,2,68,0,0,0,36.7,0.41666149257142715,0
1092,1962,4,ad_post,bikes,metro,android,21.2,1,0,1,108.87,3,39,0,0,0,56.3,0.4160389741928413,0
1093,1708,2,ad_post,bikes,metro,android,88.0,4,1,2,440.29,1,11,0,0,0,95.0,0.4157299401419599,0
1094,1817,4,ad_post,electronics,metro,ios,32.0,3,0,1,,4,55,0,0,0,30.9,0.4155595160921222,0
1095,630,4,message_send,electronics,rural,android,19.7,2,0,1,162.3,1,111,0,0,0,22.1,0.41552764586759294,0
1096,1876,4,ad_post,electronics,metro,android,5.5,3,0,1,70.91,2,126,0,0,0,4.0,0.4152109597086099,0
1097,80,2,ad_post,electronics,urban,ios,8.4,1,0,1,271.06,3,55,0,0,0,15.7,0.41508286916120024,0
1098,1476,1,ad_post,phones,metro,ios,114.1,3,0,0,351.43,2,117,0,0,0,,0.4145075056991998,0
1099,1553,5,ad_post,furniture,metro,android,166.4,3,0,0,207.78,4,185,0,0,1,36.1,0.4139982918767338,0
1100,185,1,message_send,other,metro,android,68.3,4,0,0,490.52,0,212,0,0,0,2.5,0.41364833253373984,0
1101,1506,5,message_send,other,metro,ios,9.3,5,0,1,1188.1,4,225,0,0,0,33.8,0.4132419609372742,0
1102,783,3,ad_post,electronics,urban,android,71.1,3,0,0,245.02,2,103,0,0,0,,0.41305333563682267,0
1103,230,1,ad_post,furniture,rural,web,66.3,4,0,0,71.64,3,56,0,0,0,,0.41283584196090034,0
1104,1008,3,ad_post,other,metro,android,83.9,2,1,2,281.86,4,118,0,0,0,13.9,0.4127479452485194,0
1105,58,4,message_send,furniture,metro,android,17.1,2,0,1,360.19,3,58,0,0,0,14.9,0.41273348884209693,0
1106,407,1,message_send,furniture,metro,android,48.0,4,0,1,102.65,0,244,0,0,1,64.0,0.4127056462456292,0
1107,1575,2,ad_post,furniture,metro,android,24.6,5,0,2,166.4,4,4,0,0,1,10.0,0.4126880059223256,0
1108,1781,2,message_send,phones,metro,android,172.9,2,0,0,107.14,0,231,0,0,1,1.5,0.4126226679827502,0
1109,1989,5,ad_post,electronics,rural,android,12.8,8,0,1,,1,99,0,0,0,11.6,0.41261638226277075,0
1110,10,1,ad_post,furniture,urban,android,76.2,5,0,1,210.36,3,15,0,0,1,22.4,0.41260064475350944,0
1111,437,4,ad_post,electronics,urban,ios,156.4,4,0,2,217.56,4,91,0,1,1,6.2,0.4125637878204311,0
1112,956,2,ad_post,fashion,urban,ios,136.9,1,0,0,,0,185,0,0,1,90.8,0.4120778727892931,0
1113,1141,1,ad_post,bikes,metro,ios,139.2,3,0,0,187.2,8,104,0,0,0,17.0,0.411928327343897,0
1114,892,3,message_send,bikes,metro,android,20.0,0,0,1,40.79,2,112,0,0,0,19.6,0.41145727028535417,0
1115,0,1,message_send,bikes,,android,46.6,2,0,1,149.83,9,96,0,0,0,37.2,0.4113283444181143,0
1116,693,1,ad_post,other,rural,ios,37.1,2,0,1,78.53,2,26,0,0,0,7.9,0.411236053053686,0
1117,1804,3,message_send,phones,rural,android,24.9,5,0,1,126.08,4,160,0,0,0,29.9,0.41120097679755385,0
1118,1010,1,ad_post,fashion,urban,android,72.8,2,0,0,104.92,2,103,0,0,0,3.9,0.411158862121803,0
1119,799,5,message_send,other,metro,ios,19.6,3,0,1,39.94,5,98,0,0,0,37.1,0.41076373032919616,0
1120,1240,1,ad_post,bikes,urban,android,97.4,3,0,1,107.49,2,0,0,0,1,14.8,0.41064860593517116,0
1121,1031,5,ad_post,phones,metro,ios,39.0,3,0,1,88.24,3,55,0,0,0,,0.4105007583938374,0
1122,311,1,message_send,electronics,metro,android,12.8,2,0,1,42.81,2,52,0,0,0,66.0,0.410354858293478,0
1123,131,3,ad_post,other,urban,android,35.8,6,0,0,147.1,0,99,0,0,0,62.0,0.41021504113275986,0
1124,135,5,ad_post,electronics,urban,ios,71.4,3,0,0,,3,202,0,0,0,5.9,0.4101773228657284,0
1125,1320,2,ad_post,other,rural,ios,102.3,4,0,0,159.36,2,120,0,0,0,34.5,0.4099320170921091,0
1126,1763,2,ad_post,electronics,metro,ios,15.8,3,0,1,64.7,3,157,0,0,0,18.7,0.40991477393848036,0
1127,268,3,ad_post,other,urban,ios,159.1,8,0,0,184.2,4,8,0,0,1,108.0,0.4094427628049778,0
1128,1754,4,message_send,electronics,rural,ios,17.7,3,0,2,143.81,1,241,0,0,1,,0.40923993944532067,0
1129,1872,3,ad_post,bikes,metro,android,255.0,3,1,0,90.49,1,97,0,0,0,66.7,0.40902594879732246,0
1130,1357,5,message_send,other,metro,ios,160.6,5,0,2,208.77,3,131,0,1,1,28.2,0.408878596463675,0
1131,498,5,message_send,electronics,urban,android,44.3,1,0,0,96.06,2,310,0,0,0,8.4,0.4088139291051015,0
1132,1603,2,message_send,bikes,urban,web,168.3,3,0,1,89.07,1,216,0,1,1,,0.4088047446389312,0
1133,132,3,message_send,electronics,urban,web,15.4,7,0,1,329.39,2,217,0,0,1,25.1,0.408730242216029,0
1134,849,5,message_send,bikes,rural,android,20.5,1,0,1,,1,186,0,0,0,10.8,0.4085119184266083,0
1135,761,1,ad_post,bikes,rural,android,41.8,3,0,1,183.58,4,110,0,0,0,2.2,0.4080579286948216,0
1136,473,2,message_send,fashion,metro,android,100.5,0,0,0,449.19,1,163,0,0,0,9.0,0.40777385661066473,0
1137,1822,3,message_send,phones,urban,ios,72.1,5,0,0,20.29,4,234,0,0,0,22.5,0.40754037719209296,0
1138,4,3,message_send,furniture,metro,web,33.2,3,0,0,100.22,2,210,0,0,0,10.2,0.40732106684748587,0
1139,417,4,ad_post,phones,urban,web,24.1,2,0,0,53.93,1,169,0,0,0,5.5,0.4072332320481244,0
1140,242,5,ad_post,fashion,rural,ios,59.7,2,0,1,69.98,4,21,0,0,0,12.6,0.4069050164215225,0
1141,854,3,ad_post,furniture,urban,ios,155.8,4,1,1,141.24,2,49,0,0,0,16.7,0.406253720818507,0
1142,252,1,message_send,fashion,rural,android,31.1,1,0,1,126.68,6,217,0,0,0,11.8,0.4058839131609943,0
1143,425,2,ad_post,bikes,metro,ios,14.4,0,0,1,178.8,0,164,0,0,0,30.0,0.4054632719736901,0
1144,559,4,message_send,other,urban,android,61.4,6,0,0,26.74,2,88,0,0,0,,0.40523465251927715,0
1145,1903,3,ad_post,furniture,,android,9.6,5,0,1,301.94,4,71,0,0,0,39.9,0.40484029289950196,0
1146,617,5,ad_post,phones,metro,web,61.8,1,0,0,118.24,4,91,0,0,0,99.4,0.4045549342227726,0
1147,1055,3,ad_post,phones,urban,ios,58.5,2,0,0,319.51,0,240,0,0,0,40.8,0.40440925839861114,0
1148,1685,1,ad_post,electronics,rural,ios,48.0,3,0,1,292.69,2,76,0,0,0,9.8,0.4042152002807669,0
1149,1163,5,ad_post,furniture,metro,ios,24.6,2,0,2,35.74,1,39,0,0,1,,0.4040602605412379,0
1150,1906,2,ad_post,furniture,urban,android,54.7,5,0,2,415.23,7,110,0,1,0,,0.4040540358449165,0
1151,581,4,ad_post,furniture,rural,ios,29.9,1,0,1,64.24,2,84,0,0,0,22.8,0.40355479950352385,0
1152,726,5,ad_post,furniture,metro,android,100.0,1,0,0,145.56,4,111,0,0,0,15.4,0.40349374732507776,0
1153,1166,4,ad_post,furniture,urban,ios,83.8,4,0,0,45.7,3,57,0,0,0,5.8,0.40347256392716524,0
1154,1826,3,ad_post,bikes,,ios,31.3,2,0,1,91.41,4,169,0,0,0,9.1,0.40343614699585467,0
1155,1968,5,ad_post,electronics,metro,android,14.1,1,0,1,102.2,2,132,0,0,0,12.7,0.4030980225010133,0
1156,1815,2,ad_post,phones,,web,70.9,5,0,0,,4,113,0,0,0,21.4,0.40268178012637873,0
1157,1382,5,ad_post,bikes,rural,android,109.6,4,0,0,115.03,2,81,0,0,0,82.2,0.40257207628040065,0
1158,910,3,ad_post,other,rural,ios,47.1,2,0,1,79.11,3,8,0,0,0,22.0,0.40215543983900587,0
1159,937,1,message_send,furniture,urban,web,37.6,3,0,0,397.92,2,72,0,0,0,6.4,0.40206997679256384,0
1160,639,3,message_send,electronics,urban,android,69.2,2,0,0,190.2,1,140,0,0,0,28.8,0.4019760010335428,0
1161,817,2,ad_post,fashion,rural,android,141.1,2,0,1,190.75,3,6,0,0,1,30.2,0.40183744960834433,0
1162,1123,5,message_send,electronics,rural,android,36.2,1,0,1,50.74,8,247,0,0,0,12.5,0.4018153182042184,0
1163,1281,3,ad_post,other,rural,ios,192.9,8,0,0,53.9,0,86,0,0,1,20.3,0.4016301302185448,0
1164,1289,2,ad_post,phones,,ios,111.5,1,0,1,162.1,1,199,0,0,1,3.9,0.4011885924620958,0
1165,247,3,ad_post,bikes,urban,ios,15.1,3,0,1,289.55,4,89,0,0,0,31.0,0.4011439773033866,0
1166,156,3,ad_post,furniture,urban,web,132.5,2,0,0,543.26,3,84,0,0,1,7.8,0.40081215606136117,0
1167,1020,2,ad_post,furniture,metro,android,8.5,2,0,1,459.43,1,101,0,0,0,11.2,0.4005681775019122,0
1168,739,3,ad_post,electronics,metro,android,32.5,3,0,1,167.93,2,28,0,0,0,8.8,0.4004037983294623,0
1169,828,2,ad_post,phones,metro,web,76.2,3,0,0,,3,95,0,0,0,13.6,0.40017989682554655,0
1170,1691,3,message_send,bikes,metro,android,18.8,3,0,1,77.29,4,187,0,0,0,21.2,0.4001756845949467,0
1171,966,4,message_send,phones,metro,ios,145.4,1,0,0,38.51,4,60,0,0,0,2.2,0.4000030701005355,0
1172,331,3,ad_post,bikes,metro,android,24.2,2,0,1,,3,93,0,0,0,46.8,0.39971139646546733,0
1173,716,4,ad_post,furniture,urban,web,32.5,2,0,0,297.58,4,127,0,0,0,,0.3995437258869038,0
1174,1063,3,ad_post,bikes,metro,web,91.8,3,0,0,117.58,7,115,0,0,0,2.3,0.3992857956506497,0
1175,914,3,ad_post,electronics,rural,android,79.9,2,0,1,50.15,3,163,0,0,1,191.6,0.39926868258954795,0
1176,1883,1,ad_post,bikes,metro,ios,48.7,2,0,1,156.64,3,65,0,0,0,9.8,0.3990967726360784,0
1177,1773,4,ad_post,other,urban,ios,93.7,0,0,0,,4,84,0,0,0,9.6,0.3988380399792893,0
1178,1901,5,ad_post,bikes,,ios,42.0,1,0,2,104.57,1,63,0,0,1,28.8,0.3987105191364908,0
1179,1509,4,ad_post,fashion,metro,web,51.7,5,0,0,175.63,4,152,0,0,0,66.7,0.3984541134617348,0
1180,1405,2,ad_post,bikes,metro,ios,27.9,4,0,1,89.46,0,101,0,0,0,3.9,0.3983832129365221,0
1181,1087,5,message_send,other,urban,ios,77.4,4,0,0,57.96,3,80,0,0,0,53.7,0.3981852626397151,0
1182,27,2,ad_post,electronics,urban,android,67.9,3,0,1,36.21,1,142,0,0,1,30.2,0.3981836688302861,0
1183,1353,4,ad_post,phones,urban,web,61.9,2,0,0,120.26,3,25,0,0,0,14.3,0.39806258615145707,0
1184,985,1,message_send,other,urban,android,37.4,4,1,2,86.28,3,217,0,0,0,36.6,0.3979662893712458,0
1185,237,5,ad_post,electronics,urban,android,14.3,1,0,1,510.59,5,111,0,0,0,2.1,0.39779551097856897,0
1186,1526,5,ad_post,phones,metro,ios,35.4,4,0,1,110.3,3,106,0,0,0,24.5,0.39770248507765327,0
1187,1834,2,message_send,bikes,metro,ios,39.6,2,0,1,,0,65,0,0,0,16.6,0.397513756125724,0
1188,114,4,ad_post,electronics,rural,ios,36.4,3,0,1,107.74,4,191,0,0,0,19.1,0.3968954556659821,0
1189,1242,3,ad_post,bikes,,android,43.0,6,0,1,14.04,4,19,0,0,0,8.3,0.39652705502665725,0
1190,307,5,message_send,fashion,urban,android,78.3,2,0,0,85.92,0,102,0,0,0,2.7,0.3961097979258243,0
1191,189,4,ad_post,bikes,urban,ios,12.5,3,0,1,134.03,3,108,0,0,0,14.7,0.3954170358614737,0
1192,613,5,ad_post,furniture,rural,android,22.8,2,0,1,78.95,3,104,0,0,0,27.1,0.3952988886676311,0
1193,1969,1,ad_post,electronics,metro,ios,38.3,3,0,1,348.3,2,86,0,0,0,20.0,0.3947469133310713,0
1194,1120,1,ad_post,electronics,,android,32.8,3,0,1,54.33,3,52,0,0,0,17.0,0.39472994444755444,0
1195,694,3,ad_post,other,rural,android,93.1,1,0,0,125.11,1,191,0,0,0,17.0,0.39447604004968356,0
1196,1779,4,ad_post,bikes,urban,ios,17.6,7,0,1,348.7,6,48,0,0,0,86.4,0.3944696839849081,0
1197,223,2,ad_post,fashion,rural,android,131.5,5,0,1,,4,106,0,0,1,14.7,0.3943167024779655,0
1198,233,5,message_send,electronics,rural,ios,63.0,3,0,2,37.33,5,108,0,0,1,21.7,0.39411981626650144,0
1199,1766,1,message_send,other,,android,27.2,2,0,1,174.27,7,164,0,0,0,8.1,0.39372419412732435,0
1200,1934,3,message_send,bikes,rural,android,28.6,1,0,1,144.86,1,206,0,0,0,3.7,0.3937214922675465,0
1201,1528,4,ad_post,other,urban,android,16.3,3,0,2,354.14,7,73,0,0,1,8.6,0.3937064880715425,0
1202,1367,4,ad_post,bikes,metro,android,44.6,1,0,1,158.05,4,79,0,0,0,9.3,0.3934161255933,0
1203,172,5,message_send,furniture,metro,android,170.9,2,0,1,121.28,5,115,0,1,0,20.1,0.39285988635993124,0
1204,1440,4,ad_post,phones,,ios,38.6,4,0,1,215.56,5,194,0,0,0,2.5,0.39282983909654223,0
1205,1967,4,ad_post,furniture,metro,ios,192.6,1,0,0,97.52,2,180,0,0,1,3.5,0.39271497025806185,0
1206,62,1,ad_post,furniture,metro,android,25.2,1,0,1,82.36,2,39,0,0,0,6.1,0.3919640400507102,0
1207,1028,2,ad_post,fashion,metro,android,19.6,8,0,1,338.1,1,80,0,0,0,10.6,0.3916124454204904,0
1208,882,3,message_send,furniture,rural,ios,28.0,2,0,1,181.87,1,159,0,0,0,11.3,0.39155959353533976,0
1209,1483,1,ad_post,other,rural,ios,35.8,3,0,1,234.13,3,149,0,0,0,3.6,0.3912637988037137,0
1210,1517,4,ad_post,phones,metro,android,40.9,5,0,1,84.54,3,45,0,0,0,7.0,0.39117134393990904,0
1211,1060,5,ad_post,other,metro,android,108.6,3,0,0,332.94,3,96,0,0,0,9.1,0.3910725696329555,0
1212,1673,5,ad_post,phones,,android,25.4,1,0,1,195.13,3,179,0,0,0,11.9,0.3906166459231399,0
1213,1097,3,ad_post,fashion,urban,ios,55.0,2,0,2,65.59,1,142,0,1,0,17.7,0.3905646830132775,0
1214,320,4,message_send,fashion,metro,android,185.6,6,0,0,261.79,3,240,0,0,1,18.5,0.3899535269736265,0
1215,758,2,ad_post,phones,urban,ios,106.5,0,1,2,116.82,2,47,0,0,0,2.8,0.38991939418483723,0
1216,1534,4,ad_post,electronics,urban,ios,31.2,0,0,2,156.64,4,85,0,0,1,4.5,0.38922951985073606,0
1217,1450,2,ad_post,furniture,metro,android,28.6,2,0,2,136.61,4,69,0,0,1,32.4,0.38901018214710953,0
1218,1107,4,ad_post,furniture,metro,android,108.0,3,0,0,44.47,4,108,0,0,0,4.3,0.3889871978666024,0
1219,1609,1,ad_post,phones,rural,android,49.3,3,0,1,,4,134,0,0,0,5.2,0.38877382774544494,0
1220,1915,5,ad_post,fashion,urban,android,14.7,2,0,1,60.88,2,5,0,0,0,9.4,0.3883908052952244,0
1221,1683,3,ad_post,other,metro,android,21.0,6,0,1,75.88,4,89,0,0,0,1.9,0.38824906372422935,0
1222,1297,2,ad_post,phones,urban,web,55.7,4,0,0,90.19,2,52,0,0,0,17.9,0.38821635614633315,0
1223,1971,4,ad_post,other,metro,ios,131.5,1,0,1,124.92,1,9,0,0,1,13.8,0.3879230898221492,0
1224,1479,1,ad_post,furniture,urban,android,62.3,4,0,1,71.85,1,159,0,0,1,9.0,0.3879020661205828,0
1225,1651,5,ad_post,phones,metro,ios,43.0,4,0,1,132.41,2,95,0,0,0,11.3,0.38785756007134287,0
1226,1288,5,ad_post,electronics,urban,android,30.0,3,0,1,59.39,9,75,0,0,0,15.9,0.3877483557999235,0
1227,1659,5,ad_post,other,metro,ios,26.3,4,0,1,187.53,3,115,0,0,0,,0.38756578625567983,0
1228,150,2,ad_post,other,rural,android,108.5,2,0,0,73.06,2,134,0,0,0,20.4,0.3874472868256076,0
1229,556,3,ad_post,electronics,metro,ios,25.1,7,0,1,41.28,2,138,0,0,0,11.8,0.3872448812032791,0
1230,946,3,ad_post,furniture,urban,ios,218.2,4,0,1,209.71,3,145,1,0,0,14.1,0.3865991592148944,0
1231,538,1,ad_post,electronics,urban,android,100.8,5,0,0,14.79,3,11,0,0,0,19.4,0.3859972957831899,0
1232,827,4,message_send,bikes,metro,android,16.9,4,0,1,107.32,1,200,0,0,0,2.4,0.3859166503269573,0
1233,1911,1,ad_post,bikes,urban,ios,28.3,2,0,1,65.47,4,94,0,0,0,4.7,0.38557016457390236,0
1234,684,2,ad_post,phones,metro,android,37.2,3,0,1,225.08,3,119,0,0,0,9.6,0.3854305639592204,0
